1	0.916667	0.132607	0.115854	0.110608	0.138394	0.118786	0.123506	0.108556	0.096815	0.090038	0.108086	0.102296	0.076142
2	1.000000	0.123719	0.133025	0.143771	0.137695	0.113774	0.129779	0.174752	0.140457	0.140372	0.132438	0.142415	0.130137
3	1.000000	0.113044	0.090532	0.107376	0.090964	0.126598	0.113868	0.101426	0.111069	0.117644	0.104782	0.095151	0.106273
4	0.500000	0.075313	0.078060	0.107092	0.097331	0.072725	0.073007	0.112181	0.087616	0.069070	0.102138	0.110059	0.077399
5	1.000000	0.148134	0.163074	0.150652	0.125535	0.157645	0.101874	0.106940	0.154086	0.111123	0.135219	0.119003	0.147594
6	1.000000	0.173703	0.216393	0.210080	0.224471	0.208440	0.196699	0.219843	0.175164	0.202000	0.223161	0.205734	0.197403
7	1.000000	0.159725	0.136184	0.098852	0.165592	0.142404	0.104738	0.091392	0.124421	0.094320	0.195950	0.163417	0.121967
8	1.000000	0.445247	0.306104	0.333021	0.298648	0.279094	0.273918	0.294861	0.243380	0.236170	0.234849	0.114196	0.101828
9	1.000000	0.635525	0.367776	0.340363	0.395928	0.425404	0.404817	0.355540	0.485759	0.246614	0.264058	0.364985	0.357401
10	1.000000	0.384712	0.377234	0.299073	0.321771	0.237846	0.268590	0.382426	0.287916	0.196968	0.200754	0.470782	0.462702
11	1.000000	0.175497	0.138597	0.143395	0.162112	0.186293	0.219035	0.283179	0.160138	0.137347	0.172055	0.135061	0.213143
12	1.000000	0.157015	0.106285	0.139319	0.168130	0.111236	0.204800	0.110615	0.128216	0.093207	0.124415	0.177147	0.169143
13	0.250000	0.066173	0.075707	0.090052	0.077345	0.083705	0.070902	0.080842	0.084870	0.076169	0.078962	0.081436	0.060733
14	1.000000	0.191879	0.208889	0.248867	0.288298	0.151013	0.129331	0.133695	0.105797	0.118539	0.093904	0.094445	0.096851
15	1.000000	0.139889	0.114766	0.116424	0.101900	0.129843	0.121343	0.148962	0.105062	0.127651	0.114573	0.116548	0.146051
16	1.000000	0.137602	0.129268	0.159006	0.177924	0.145827	0.143286	0.165333	0.152140	0.122522	0.086270	0.151461	0.170812
17	1.000000	0.125380	0.089333	0.116270	0.114163	0.101531	0.129866	0.114502	0.117750	0.124108	0.154319	0.137284	0.116896
18	1.000000	0.163691	0.192662	0.192346	0.169459	0.304423	0.238681	0.284701	0.166170	0.097275	0.106118	0.191923	0.154598
19	1.000000	0.321364	0.212562	0.359448	0.393515	0.564880	0.458266	0.386014	0.502315	0.519199	0.484126	0.259027	0.296201
20	1.000000	0.669981	0.580283	0.218078	0.453990	0.413619	0.452520	0.414241	0.466321	0.508952	0.431265	0.322303	0.387854
