1	1.000000	3.334197	3.125160	4.231638	4.476622	3.584691	2.682172	5.310914	3.623402	3.386123	4.068243	4.528105	6.544845
2	1.000000	5.474855	4.972305	4.221232	5.510982	4.413392	2.901796	3.287122	4.677815	3.320487	4.141037	3.336492	4.077267
3	1.000000	4.676146	2.928131	4.369836	3.304203	2.869182	3.511486	4.234854	3.566756	3.296842	3.450556	5.672910	6.306125
4	1.000000	12.382109	14.617063	10.567726	12.306343	9.020707	10.639059	9.622340	11.544260	11.464584	13.798318	11.277802	9.874313
5	1.000000	9.640528	4.743916	5.580544	6.469244	5.686366	6.713477	6.300565	5.636956	8.317220	4.926227	4.374982	5.007575
6	1.000000	13.222405	7.661409	10.480985	4.880874	6.668067	4.552128	5.587027	6.537905	6.778315	5.924921	5.387376	5.773593
7	1.000000	20.113839	23.521178	16.893992	16.556953	13.626880	18.198288	15.688887	10.964187	14.084109	13.674622	15.199238	13.969268
8	1.000000	10.299583	9.695574	9.870005	9.372165	11.979102	9.200815	7.599929	10.085330	10.990973	7.665736	6.783617	7.119859
9	1.000000	21.218452	20.056377	18.803598	17.458004	14.589213	19.747171	18.433737	14.199736	16.447747	17.904440	7.658956	19.815422
10	1.000000	4.534810	4.968318	4.530090	4.909954	4.433574	4.384513	4.583259	4.886403	5.550230	3.239973	2.973439	2.770074
11	1.000000	10.255002	6.064455	6.379082	7.256144	6.444515	7.596439	4.680107	5.603291	4.624718	8.848559	7.423456	9.407753
12	1.000000	6.006601	4.479638	7.635203	5.229343	6.818142	8.040798	6.853855	7.338367	7.202498	6.220809	4.351574	5.564790
