1	1.000000	7.372146	8.111401	5.620213	7.530948	9.984451	8.859153	6.592284	5.835698	10.025613	10.337806	9.769961	6.511512
2	1.000000	9.459059	14.486968	8.951963	11.736215	13.134289	12.057300	12.584149	11.422588	14.200321	12.980069	10.773086	9.492167
3	1.000000	19.554511	12.628734	16.378468	17.932873	13.126710	15.000126	10.349395	10.378735	15.468918	10.235441	16.398957	15.402210
4	1.000000	10.777176	9.217008	15.547267	21.479568	15.173843	16.095945	18.496364	14.808767	12.768871	16.947238	10.664648	7.228246
5	1.000000	14.752226	8.020807	9.468250	11.566912	19.852265	16.230994	13.279617	16.040680	19.025923	11.681542	14.692184	17.262156
6	1.000000	17.161319	13.144396	11.833365	13.597722	12.996378	18.769880	14.032793	13.109244	19.697267	23.479645	12.161352	19.927853
7	1.000000	4.056015	2.665490	3.353381	3.175909	5.412245	4.538270	3.186266	4.865877	4.500692	4.357017	4.852816	2.705434
8	1.000000	6.773404	8.032074	4.513292	3.663829	6.002529	5.270448	4.290614	6.595313	6.449309	5.577286	4.776987	8.163692
9	1.000000	16.619963	14.498111	18.185344	11.552448	17.130295	27.026535	11.615045	14.027602	19.239987	18.823106	13.087849	14.287528
10	1.000000	3.883552	4.547548	4.618344	5.442199	2.438578	3.064305	2.812204	1.945913	4.086775	4.407254	3.449044	2.883707
11	1.000000	4.063341	4.658359	4.323767	4.486612	4.342763	4.855262	3.270099	6.088748	4.043145	4.101631	5.468637	4.725024
12	1.000000	5.628111	5.723099	6.134599	6.600023	7.049008	5.956715	6.641428	6.243771	7.588920	6.110753	5.725952	5.316771
