1	0.000000	0.827133	0.450605	0.350406	0.229271	0.978077	0.407686	0.663409	0.567207	0.690740	0.620738	0.635326	0.371249
2	0.000000	0.823915	0.458167	0.651977	0.329375	0.681458	0.378153	0.728993	0.427305	0.678696	0.691736	0.750503	0.160054
3	0.000000	0.516690	0.283939	0.197685	1.067340	0.823693	0.572359	0.600380	0.290647	0.419318	0.348770	0.955057	0.362883
4	0.000000	0.500049	0.413763	0.294696	0.853260	0.705517	0.267469	0.223014	0.209386	0.700226	0.319800	0.753968	0.419256
5	0.000000	0.940759	0.618054	0.822693	0.381586	0.179550	0.113130	0.795138	0.559687	0.266505	0.309879	0.422103	0.507912
6	0.000000	0.330187	0.386790	0.343719	0.844128	0.532771	0.955539	0.867626	0.795435	0.962995	0.773548	0.903238	0.325683
7	0.000000	0.920384	0.838284	0.717627	0.578678	0.259931	0.618961	0.319725	0.498207	0.182411	1.035118	0.951958	1.013774
8	0.000000	0.242013	0.691503	0.481342	0.486106	0.428340	0.295297	0.866791	0.414313	0.927776	0.636014	0.896770	0.397565
9	0.000000	1.045712	0.580154	0.875525	0.980201	0.321469	0.370823	0.220882	0.429459	0.294232	0.937484	0.630323	0.624303
10	0.000000	0.920865	0.606992	0.277146	0.626576	0.337600	0.977127	0.367340	0.306995	0.197341	0.869625	0.801964	0.316284
11	0.000000	0.442766	0.808831	0.358810	0.643131	0.375425	0.451742	0.227573	0.926710	0.876485	0.891324	0.737864	0.293792
12	0.000000	0.928052	0.780789	0.777565	0.677426	0.625405	0.908668	0.476423	0.674093	0.365987	0.589192	0.450052	0.873880
