1	0.000000	34.611993	10.745541	6.294979	2.670323	48.982943	8.576317	22.520353	16.379232	24.388440	19.858171	20.656597	7.033060
2	0.000000	35.013060	10.775229	21.875260	5.533616	23.858820	7.322336	27.175585	9.306960	23.320451	24.308632	28.681247	1.373376
3	0.000000	13.717059	4.117507	2.138694	58.720860	35.125291	17.338068	18.636580	4.239979	10.031509	6.149927	46.300081	6.858667
4	0.000000	12.560693	8.757534	4.385440	36.562963	25.048426	3.578759	2.613436	2.239792	24.646642	5.150174	28.461764	8.858225
5	0.000000	45.394789	20.054443	34.674243	7.357942	1.680091	0.677616	32.181331	15.820623	3.635242	4.861928	9.068260	13.271887
6	0.000000	5.497165	7.619748	5.963347	36.104374	14.384618	45.929604	37.821002	32.826097	47.724224	30.331523	41.635687	5.426445
7	0.000000	44.077091	36.061652	26.287109	17.010546	3.450015	19.625906	5.253473	12.675523	1.713543	54.665979	46.424091	52.858734
8	0.000000	3.195107	24.394339	11.724250	12.256790	9.287010	4.544214	38.751153	8.841201	44.241646	20.975866	41.077489	8.083907
9	0.000000	56.492227	17.403457	39.712181	49.477203	5.865107	7.058512	2.829001	9.399013	4.481138	45.237184	20.334084	19.949850
10	0.000000	43.158779	18.732921	3.920150	19.922353	5.923249	49.256755	6.932048	4.709105	2.024467	38.699915	33.001473	5.128395
11	0.000000	9.961968	33.152243	6.565270	21.103588	7.087846	10.225831	2.734269	43.687477	39.903524	41.037665	28.370426	4.640214
12	0.000000	43.668235	31.121565	30.690337	23.289622	19.893590	41.899034	11.720186	23.042750	6.684893	17.691986	10.242574	40.584907
